id,width,length
2171,25.07248244,65.06888752
2172,62.48770309,16.73963667
2173,48.36583221,8.228950531
2174,10.02263918,28.61525083
2175,1.54788292,42.92030036
2176,78.0671971,63.9839601
2177,27.60659185,23.92617908
2178,28.40509329,71.79210251
2179,90.96833841,5.633271258
2180,69.43441356,88.82815969
2181,35.7677609,91.93578786
2182,99.95848271,13.35855703
2183,42.91945086,18.23143952
2184,96.29623138,22.57388489
2185,79.71544247,62.46971199
2186,40.61557126,14.32528352
2187,83.95976496,6.423248758
2188,29.0228191,22.51017331
2189,76.49188153,86.76151324
2190,46.6192179,49.63641563
2191,58.48840385,3.577308142
2192,18.66294266,41.59241985
2193,57.40788777,76.78929094
2194,52.15308034,65.84955298
2195,55.58321634,17.82848693
2196,60.2801654,62.84333233
2197,52.31327525,74.11278128
2198,94.30532887,51.3061287
2199,34.77800525,99.81703119
2200,79.15777844,77.16399467
2201,55.44716884,53.96204925
2202,62.2016741,73.48019137
2203,88.53991529,15.22331928
2204,8.648660366,5.522974797
2205,47.63241777,79.21488982
2206,7.124262907,57.92175409
2207,92.66875446,28.34626625
2208,15.12655334,80.80697658
2209,0.361909965,66.25893505
2210,6.642375085,16.10160805
2211,29.9718504,99.50025142
2212,57.65224838,9.308435764
2213,1.288968887,51.10035448
2214,92.4582141,33.34319371
2215,98.93219869,15.60112004
2216,81.77021595,71.19683841
2217,9.182902541,40.99699208
2218,0.452595477,0.292557288
2219,34.08803549,44.13296828
2220,67.63542919,19.60572761
2221,7.197052055,58.36190877
2222,41.4488927,25.82963707
2223,44.10979447,28.11142075
2224,80.13989741,97.8652449
2225,98.58052633,96.89257191
2226,2.867682892,94.97254637
2227,2.553094458,41.6430388
2228,89.493935,62.23498505
2229,23.74290539,35.98054002
2230,48.45957013,34.61104644
2231,85.33075195,85.81580172
2232,39.46798032,31.04031815
2233,33.32364597,37.98591914
2234,85.65748665,3.036605167
2235,68.89078744,58.95493397
2236,29.35518253,87.0495417
2237,36.89850579,38.52909756
2238,54.85995111,97.59287268
2239,60.07269268,24.61035
2240,87.61513109,4.139279459
2241,67.41688843,78.17794861
2242,34.82163559,29.7528263
2243,27.21213502,99.50159822
2244,94.99008568,26.94276946
2245,53.29468878,3.422524555
2246,49.79793046,36.19672237
2247,24.17678125,25.29787197
2248,23.47714966,41.30448685
2249,89.90576937,90.4981869
2250,99.66497523,59.9628931
2251,18.82404891,6.598889626
2252,14.94364581,69.21085061
2253,39.73863222,31.37546139
2254,55.08928001,62.22027242
2255,53.00447359,61.39244328
2256,83.5140686,20.72220848
2257,10.65323017,86.97648134
2258,78.69964196,86.18690242
2259,79.09860077,44.57365621
2260,88.8426239,66.3066956
2261,95.83574069,27.09205707
2262,26.7188287,31.06171937
2263,75.07092933,80.20928709
2264,40.0636961,78.98510331
2265,5.599694964,17.72616588
2266,8.888965647,68.54575133
2267,82.90904106,17.80498303
2268,98.88602144,51.3737039
2269,33.7643775,32.09092663
2270,4.855792691,52.66929821
2271,95.77468002,23.12831341
2272,46.47476742,9.989292949
2273,57.63463305,22.38307347
2274,15.56078749,75.9014157
2275,86.6949913,68.15602975
2276,54.43578005,97.80410561
2277,79.29228979,36.99886432
2278,69.7911605,53.26072747
2279,11.75475092,23.23021578
2280,60.88427493,34.94289788
2281,86.08918887,99.56141248
2282,22.8576424,75.29273437
2283,6.613556527,4.709394789
2284,63.36896126,94.38749072
2285,27.21440492,89.44198693
2286,35.31421971,67.25567471
2287,80.8364144,2.70789984
2288,27.57757115,27.17551725
2289,82.27571369,4.73449125
2290,27.969045,81.62115657
2291,20.80273628,68.6692879
2292,61.78522192,4.420070713
2293,14.53999493,93.50864663
2294,40.59757937,8.763492499
2295,5.273010395,62.6868807
2296,6.719207712,50.41767753
2297,42.90796947,32.22580392
2298,11.53342254,21.69990708
2299,23.32016266,42.56200689
2300,86.35823062,22.90609686
2301,13.43927415,39.10305434
2302,98.54301655,25.07356508
2303,65.26867871,79.52525525
2304,5.922414685,79.3573908
2305,25.250809,42.04979841
2306,21.43206868,85.36882053
2307,34.8478655,44.27248795
2308,5.645272717,5.944349548
2309,80.7277658,18.35924777
2310,48.25264532,5.091784264
2311,77.76002728,47.48153873
2312,42.22475916,24.67438865
2313,12.03846597,97.18322626
2314,53.57899979,50.72456374
2315,74.00548501,57.03222152
2316,9.048423178,84.33465932
2317,42.35020141,40.14579187
2318,11.80291212,0.410265447
2319,65.2688752,66.61707098
2320,92.02129925,75.68605596
2321,46.61585752,80.14127038
2322,4.698389559,77.2574896
2323,23.88817763,72.6598167
2324,58.24069723,22.45470831
2325,68.81183563,68.75570077
2326,68.25535678,72.62597456
2327,44.34155593,94.67370686
2328,88.28592312,45.83429323
2329,48.16676545,9.974167453
2330,12.47099852,7.835507385
2331,94.47027551,98.71300391
2332,23.97757348,91.50333961
2333,86.29767195,4.917661914
2334,79.58115643,44.53932677
2335,69.03645301,29.18510891
2336,26.06330377,41.35479715
2337,41.74380723,16.88271872
2338,50.64932558,74.04712819
2339,1.761366928,29.18389462
2340,65.50862163,22.45760279
2341,68.8955823,47.13654893
2342,98.85785216,91.77027704
2343,60.62905695,44.31659716
2344,11.59707994,93.15159594
2345,9.752259475,89.64446618
2346,63.38786888,78.45636404
2347,47.56516224,84.02397236
2348,54.99424759,67.53685669
2349,98.43153288,80.44498834
2350,73.35364983,58.42591467
2351,85.66875843,37.47849059
2352,26.74873143,24.00668394
2353,29.15578908,0.789979874
2354,18.17239527,17.78153993
2355,97.99229216,25.91584883
2356,65.01017297,96.21333617
2357,2.861316757,51.02764472
2358,99.34146554,33.60119392
2359,43.41287145,32.27195251
2360,77.82018925,22.7974059
2361,25.99350729,40.37995293
2362,9.668926783,9.710335452
2363,96.97489555,0.779664873
2364,78.31838666,60.95958566
2365,69.26647653,91.3340786
2366,35.1693909,57.15408369
2367,74.19625173,82.08659405
2368,31.07555549,50.40665403
2369,22.89512315,90.30062451
2370,46.79521469,78.09503161
2371,47.51354374,39.74916572
2372,41.61365389,83.6266544
2373,16.80853973,66.5037213
2374,39.64023363,26.05779818
2375,6.196255156,64.91299614
2376,79.41401556,93.02350752
2377,21.88886006,54.78359183
2378,41.40485213,46.72589461
2379,35.49270223,24.98994791
2380,30.17501724,22.12512241
2381,30.84606252,38.0645375
2382,32.23884345,82.07781191
2383,96.63423915,88.76271289
2384,73.5227633,31.95234121
2385,32.90416865,19.9610253
2386,62.33674026,42.67420247
2387,53.33801986,4.690983657
2388,60.97506178,37.771396
2389,38.57650107,95.41996784
2390,46.29302538,14.59207452
2391,7.809221336,89.62368758
2392,4.694850979,0.840611659
2393,37.55290514,59.41252438
2394,51.62231772,48.45324514
2395,73.65287924,74.73967731
2396,87.97729711,38.82117062
2397,66.14448823,17.41894557
2398,52.51160146,33.83948835
2399,75.14961229,30.04558218
2400,73.5531192,95.13399141
2401,74.6035433,69.70284524
2402,51.94745885,68.54366587
2403,26.94700313,57.35620085
2404,41.9427947,58.96036593
2405,65.16353598,38.80838597
2406,95.68786794,25.73756336
2407,12.64853515,98.89381397
2408,24.41223899,22.94704161
2409,1.745945457,49.69417869
2410,80.2543338,28.71973438
2411,39.03297378,16.55134337
2412,52.50789207,97.69883213
2413,35.52336472,63.51737895
2414,37.85398863,74.22269716
2415,88.5234259,9.869715651
2416,79.72779449,36.50372324
2417,44.69926691,88.92955168
2418,26.86392332,45.97840005
2419,73.9335323,68.47141801
2420,94.16401861,98.55441684
2421,15.35971133,5.294591845
2422,12.28962841,93.03245477
2423,82.5320722,27.07354619
2424,93.86315048,11.57316862
2425,86.17767598,77.81591265
2426,19.68939929,47.14620491
2427,39.47210819,89.62439249
2428,93.59125472,26.89173635
2429,47.48774534,55.57421961
2430,5.838853978,59.72567973
2431,8.992143356,2.439135479
2432,88.05585227,42.91560209
2433,76.05313949,32.17852367
2434,66.79340724,88.59591254
2435,32.52685944,29.12535064
2436,72.83054472,28.53241311
2437,48.00882195,94.65197596
2438,59.61791533,53.35705389
2439,79.49432225,59.59379586
2440,41.07507716,62.14447792
2441,42.19056146,92.74922844
2442,91.75990598,38.04540928
2443,99.15413577,52.66566815
2444,61.42138833,20.53262712
2445,83.82306384,26.1290807
2446,60.53819172,52.97673082
2447,32.25539864,5.063891144
2448,40.32672437,37.21511711
2449,81.91139564,99.20089391
2450,35.93354375,31.64273276
2451,13.7870608,83.47570813
2452,6.857927235,82.52697906
2453,8.401819985,95.21233165
2454,37.87557794,81.98171032
2455,31.00332371,92.00359945
2456,77.96161652,53.75600322
2457,81.52477678,75.00110018
2458,33.95753436,80.02241582
2459,27.53600707,65.55716238
2460,48.88294865,97.40155821
2461,37.96951648,53.37989561
2462,11.64471197,27.11166981
2463,96.60583631,43.08410212
2464,39.866684,77.88734222
2465,65.85456113,23.31788772
2466,84.32014565,98.08183909
2467,42.73822119,71.76216931
2468,14.64338107,81.81179053
2469,49.88914842,31.3907148
2470,6.399991051,58.87688847
2471,52.46501359,59.03756917
2472,10.25076849,78.16240107
2473,57.6084453,83.5740324
2474,78.78216663,2.719629287
2475,7.145283345,88.13402273
2476,77.12907179,99.63648882
2477,26.19036351,39.9424042
2478,61.99441478,64.19049532
2479,3.641775403,11.53848186
2480,62.99492586,32.31725501
2481,87.84740944,65.75046848
2482,74.25226041,40.81216837
2483,92.48901284,81.05192125
2484,71.03549097,81.05243215
2485,43.43905894,75.53386132
2486,28.78285974,47.82431768
2487,8.73270386,80.0501492
2488,2.019222838,91.98899386
2489,47.09095059,47.43363463
2490,80.15255309,53.30235219
2491,68.90843951,6.776016645
2492,46.06409932,41.97771648
2493,12.72380459,18.55584301
2494,54.7233262,53.02319441
2495,12.66545225,10.16616599
2496,56.13532637,20.81274473
2497,57.39784395,57.06345214
2498,77.27732741,50.43490183
2499,65.99034197,77.98404241
2500,32.60490874,76.70326027
2501,99.97470686,61.77834708
2502,73.76799977,53.59221133
2503,74.24797515,44.9179235
2504,98.90732184,74.61969405
2505,53.89627254,38.11049518
2506,73.78809961,57.4363824
2507,54.39575155,49.06513037
2508,20.96869168,37.4580597
2509,45.14181848,28.75378742
2510,20.91668319,54.24291786
2511,7.077656703,66.18681761
2512,39.99941278,46.53555904
2513,93.57630756,81.38167331
2514,38.02493557,65.12836051
2515,90.59733197,28.62719128
2516,6.320305554,88.78138283
2517,25.77442116,9.65286782
2518,88.46613803,75.06872688
2519,76.16920492,10.47696573
2520,69.14653776,26.33608057
2521,78.40054695,64.02188616
2522,56.43520579,31.07636625
2523,18.92207861,61.55327084
2524,4.499871344,24.15702222
2525,18.05741216,26.61114288
2526,88.29473276,31.39203058
2527,94.34685703,32.73776756
2528,86.51420507,64.53812307
2529,57.82010554,56.60400712
2530,3.403430847,78.55010933
2531,97.67980574,66.52695909
2532,71.73080419,77.03968121
2533,85.01846828,70.88889478
2534,44.66942382,26.18841438
2535,63.75951412,12.38234498
2536,22.78435262,74.43672784
2537,56.63208819,92.37843013
2538,86.11740705,68.65026705
2539,83.35640074,72.9189423
2540,93.24734062,55.63026392
2541,95.00312355,5.425012747
2542,79.35577046,24.64951862
2543,73.80068376,67.34292281
2544,27.82602516,80.88646422
2545,12.38375341,41.78106418
2546,4.341085493,25.5864051
2547,68.60202974,68.86966383
2548,35.69221328,27.459332
2549,92.27819154,10.05714867
2550,75.99548971,80.92600658
2551,30.4237567,18.66509402
2552,34.8454885,30.74188988
2553,30.87833323,74.32504547
2554,33.56913388,25.19399719
2555,59.48089595,30.29838124
2556,94.73665043,72.06648298
2557,32.07511201,39.20800166
2558,91.03015429,73.67790088
2559,22.38796662,55.0922067
2560,64.99149334,67.27821186
2561,53.66285969,52.26581636
2562,42.77855465,39.0654271
2563,42.9093934,24.47809197
2564,89.48001368,90.07377798
2565,61.49129688,59.34191875
2566,61.90622352,18.85206006
2567,58.83498083,81.20174833
2568,26.97227926,57.24465139
2569,98.405885,86.14744451
2570,32.04798545,81.11241985
2571,8.389181235,30.09767456
2572,15.12136689,49.40882921
2573,49.33423286,80.37912669
2574,55.55140523,7.789523141
2575,14.55010408,59.94088466
2576,48.81675798,77.24985945
2577,82.38164923,80.90387868
2578,8.738382052,86.37488786
2579,23.80085074,59.93947971
2580,78.78982077,32.852249
2581,68.65813208,92.24931143
2582,54.46381186,7.999767363
2583,12.49876144,74.46531322
2584,52.56533495,53.20380377
2585,46.57829652,21.86021576
2586,42.67052066,71.51351464
2587,34.84734865,82.12841534
2588,34.33935047,20.51818811
2589,36.18749298,91.23918046
2590,46.72977743,20.17693513
2591,13.12439019,79.43215633
2592,8.675122713,5.011695417
2593,61.02640426,22.42973348
2594,57.44769228,58.4628735
2595,91.48659655,12.62819934
2596,37.77703052,92.48057496
2597,13.46127805,37.98039301
2598,38.70468471,21.79086598
2599,43.27398104,75.38914182
2600,34.26027641,61.74151187
2601,42.00704156,36.95817547
2602,25.98547555,82.97384294
2603,74.79818109,65.59517147
2604,4.668259393,85.16800974
2605,70.28070901,68.52254745
2606,97.80229597,4.999995118
2607,78.08339526,78.70289459
2608,13.76193048,63.41560584
2609,56.37341058,96.82642432
2610,68.7850825,76.17499225
2611,98.07795223,59.67338108
2612,4.85895059,43.6777989
2613,52.08315827,59.76337409
2614,28.62932203,40.04184501
2615,64.6406685,76.38179508
2616,69.48673788,30.00796245
2617,73.48239639,76.12040988
2618,97.85654383,94.2956328
2619,12.29287876,25.43344934
2620,62.28287814,90.17544212
2621,21.32561723,45.49849223
2622,99.37364299,41.65964761
2623,17.77381851,46.57358658
2624,11.57796018,4.741674351
2625,3.108515327,24.10033607
2626,74.7803887,48.02443108
2627,97.66114537,54.22218916
2628,14.20290508,26.50155766
2629,51.5816509,46.68701172
2630,15.30076658,88.58491703
2631,92.19156527,72.11758831
2632,28.59626237,26.2324903
2633,59.65576319,91.69555658
2634,88.54354489,65.13519498
2635,62.68042908,18.07667429
2636,54.72937985,82.48215831
2637,89.73955647,58.66137588
2638,84.67824885,75.73205766
2639,99.26423199,82.35059837
2640,63.83597314,86.86993593
2641,44.73715141,82.87979515
2642,53.37163444,71.61086412
2643,62.62266182,49.90441001
2644,37.23081442,57.80977171
2645,92.3506787,19.64113501
2646,12.61606171,62.51564895
2647,0.67175978,25.32946464
2648,35.86353477,61.60390454
2649,72.85197642,19.63212919
2650,3.784353546,29.10506483
2651,36.80034344,35.99575269
2652,54.74215993,49.67318178
2653,21.90712398,67.52947444
2654,92.32894848,42.25836261
2655,6.695316556,47.65989991
2656,63.55635851,63.50455916
2657,7.131010868,65.43777204
2658,73.13973312,11.3449372
2659,98.02699338,77.69441336
2660,65.73347153,57.94914831
2661,24.20784077,49.52874303
2662,15.1407287,90.08866158
2663,30.02660354,53.49417135
2664,70.60911542,31.22061416
2665,12.82000759,60.17642293
2666,94.42863213,93.68570134
2667,79.17428846,39.00801423
2668,52.51444089,35.61761088
2669,70.47412259,24.91056331
2670,3.264521419,99.4459121
2671,78.95600418,96.13228104
2672,60.21296767,98.62368498
2673,75.00645372,25.30747796
2674,2.900927059,35.97920778
2675,18.55198672,57.27472616
2676,14.86195453,18.17492831
2677,54.8632502,74.03297383
2678,20.63463276,92.90229576
2679,73.28266881,12.05537835
2680,4.47169574,44.6953683
2681,78.00172211,67.5968619
2682,53.03462661,19.8381662
2683,1.332777264,42.64049036
2684,68.27683689,29.7794695
2685,5.612010715,94.64479929
2686,74.34270466,25.3822691
2687,12.609024,62.38596879
2688,32.47643188,12.89675298
2689,12.8106814,7.694026503
2690,16.18245925,27.40686133
2691,37.72437839,79.01381749
2692,92.15898779,62.42185086
2693,34.4412899,13.10967987
2694,85.12432654,91.3934143
2695,45.7607681,69.1487648
2696,15.69310677,30.46326164
2697,67.5638391,92.83661868
2698,74.96036608,1.5406323
2699,27.22755761,58.32408699
2700,0.736788941,61.03857022
2701,28.65989114,11.82028
2702,87.11728566,39.05787239
2703,24.86094325,38.00082363
2704,89.35735645,40.66209333
2705,64.94563005,48.05304927
2706,60.69655657,38.01600225
2707,91.44973645,57.29942977
2708,36.73317516,33.63093557
2709,40.10951507,77.42672136
2710,45.39749381,42.77940863
2711,17.00546289,38.93612288
2712,15.32225261,12.56911814
2713,97.34807622,53.48265512
2714,50.16175115,91.13348202
2715,98.26985926,89.20176313
2716,20.96491195,43.13881349
2717,5.774432894,48.73567064
2718,60.75928261,96.61930994
2719,28.55950157,17.45132188
2720,10.54608849,67.70471066
2721,37.88477216,9.876391513
2722,41.13130799,96.78168969
2723,42.89225703,20.36087026
2724,97.55895359,57.28490497
2725,90.5497849,17.3899469
2726,41.27503856,78.30324323
2727,94.48528262,21.47273718
2728,55.59794369,79.1412163
2729,87.72381188,88.68704543
2730,11.48583385,79.05753165
2731,89.80653815,91.72518441
2732,32.79966365,85.99620829
2733,35.11915039,9.050919359
2734,69.87421454,47.14303507
2735,11.33056495,96.55474397
2736,8.81993941,95.55513973
2737,48.29433045,31.84029419
2738,13.40016415,0.790645616
2739,23.78339982,95.20631323
2740,22.29565423,37.55820059
2741,67.00801597,75.72216483
2742,32.17259348,42.95607824
2743,17.57565957,25.6737851
2744,96.98085255,57.45039691
2745,63.38013028,14.13977667
2746,40.64673213,78.83778332
2747,65.24985125,96.71463039
2748,90.12008531,91.16058064
2749,67.57358853,38.82142924
2750,86.41549504,80.78414349
2751,59.60732876,7.040335046
2752,92.68204905,3.517090846
2753,9.229271718,75.77165191
2754,91.83846479,91.42677578
2755,20.80703239,41.65612932
2756,58.79050503,87.27948263
2757,79.06659394,98.25461693
2758,0.524833689,82.98849958
2759,45.03803345,30.88256126
2760,83.20827261,85.90431267
2761,93.69283672,87.42137657
2762,68.15678376,37.64759688
2763,44.75044978,7.58603588
2764,20.11624916,4.436307368
2765,95.12003265,28.29891381
2766,4.708058324,28.95364144
2767,77.88975947,58.49999346
2768,38.27110577,6.456092649
2769,55.32677826,98.16376818
2770,22.47614917,58.36864872
2771,7.906772526,26.25860005
2772,18.29503748,59.3622184
2773,82.86171863,61.48233896
2774,38.6192518,27.71703455
2775,70.28650682,36.97391994
2776,85.37802119,15.92438106
2777,3.276372489,19.43565318
2778,29.34503675,31.51106805
2779,34.45374317,94.39354198
2780,77.90163069,97.69967807
2781,86.33374826,80.60725291
2782,57.36898941,57.04762073
2783,14.5367475,19.69881081
2784,29.86995739,73.54106736
2785,45.49476225,21.76843573
2786,64.28113579,59.23742468
2787,33.47663745,99.24742465
2788,48.10971537,81.27108259
2789,24.65031406,19.92879814
2790,65.95544652,72.34502578
2791,54.20129921,76.33239709
2792,0.705883807,54.79413061
2793,12.93907343,95.55448319
2794,68.87706717,56.63876541
2795,92.98251323,7.597073872
2796,37.50732324,79.11687091
2797,90.92299349,89.68651731
2798,84.6778533,58.40607072
2799,35.13665107,87.57311081
2800,71.68631661,85.27095022
2801,51.49664005,55.95293391
2802,24.36229939,54.95466718
2803,39.25501147,88.33281093
2804,66.71920525,8.562364874
2805,64.32355519,94.86862197
2806,96.56565726,38.77016007
2807,82.14944651,92.38929314
2808,39.92967245,22.35756071
2809,59.30143882,34.11401618
2810,28.94619008,12.59539385
2811,54.56093202,72.76793446
2812,95.89055821,3.399378143
2813,63.73726808,99.13457375
2814,41.02534375,7.371631897
2815,60.25219413,53.15590662
2816,19.0597577,35.99169633
2817,91.86722528,12.89044151
2818,19.72983239,59.84941811
2819,81.50047664,62.39335297
2820,88.07712025,78.63180586
2821,64.90371776,96.84939771
2822,52.53115965,54.53737131
2823,21.5085555,39.27904919
2824,19.59199852,91.25727109
2825,34.29133844,58.89498649
2826,54.06736974,70.94403399
2827,32.89874304,20.85181477
2828,24.39899849,97.78070474
2829,83.30047734,63.2578148
2830,0.435548025,30.19601167
2831,22.38188723,60.49391363
2832,76.36542795,32.14068481
2833,45.56446366,6.663398818
2834,36.01697158,18.90335637
2835,1.059671209,61.15017166
2836,27.27929839,7.715334712
2837,80.52202544,63.96563189
2838,73.03349682,17.64385709
2839,70.7505539,86.83402449
2840,65.11525877,44.97165524
2841,22.07985884,58.64631959
2842,3.514402539,6.836427272
2843,68.46920873,98.2183539
2844,64.68394874,29.8306974
2845,75.37490128,25.21089213
2846,64.8851039,29.3941191
2847,36.22990983,29.29878857
2848,40.58391612,98.40722548
2849,12.77768316,74.32704333
2850,40.2016986,9.537793631
2851,76.15735954,51.95233599
2852,26.24027596,74.97913401
2853,22.12957572,48.4662721
2854,1.296577957,57.24572742
2855,75.44429582,97.51517306
2856,22.44774084,0.19725596
2857,9.145570012,33.48241221
2858,19.70794713,45.6523664
2859,85.93270974,39.09295968
2860,21.5490536,67.40378788
2861,36.91418771,49.26821373
2862,77.24879119,96.83827033
2863,65.46468942,12.51062663
2864,53.00824787,98.02402363
2865,20.04633755,74.23543964
2866,61.38773901,47.2498831
2867,40.4233553,62.68184188
2868,33.98786841,83.98978687
2869,36.70963281,39.19811411
2870,93.1549435,65.75213119
2871,24.52930304,86.60911338
2872,74.69224427,61.99433684
2873,74.62768174,64.87089955
2874,21.55130761,35.07491899
2875,42.89618168,86.73377653
2876,13.67010108,1.564092219
2877,33.25552649,1.982537412
2878,92.50444108,74.44657159
2879,57.534808,1.701916081
2880,56.55262266,6.017624735
2881,25.34794271,33.23011371
2882,9.464101461,94.85140029
2883,30.83466121,4.681836935
2884,3.470085161,97.1089394
2885,74.61544696,24.20062783
2886,62.16652718,99.33996841
2887,98.98823687,41.88306952
2888,40.11364379,34.18604698
2889,66.1675791,67.70321128
2890,49.97453131,69.29896934
2891,79.53606268,24.79851823
2892,87.34504193,20.30291664
2893,4.354157867,79.67049391
2894,68.90493224,36.05285933
2895,48.93321115,25.42976266
2896,3.364805183,52.54708177
2897,75.23344777,48.4129814
2898,99.16967668,77.87960861
2899,99.41666018,68.54851227
2900,22.33482639,20.60472591
2901,1.250229278,76.43266039
2902,90.26618425,94.22784467
2903,92.56491295,8.694400439
2904,9.951772169,71.97399127
2905,85.07473572,81.66400173
2906,14.77516386,50.99983403
2907,53.56348279,16.59257752
2908,25.50413428,46.44519291
2909,31.10080941,54.29846347
2910,1.571809138,2.652639133
2911,37.42226418,10.16155263
2912,91.00414421,56.16247111
2913,37.51972171,10.54154459
2914,29.51305297,45.6140213
2915,50.02451252,78.70350757
2916,94.26955293,84.45323551
2917,16.85273804,61.25904468
2918,66.25579113,84.91120438
2919,53.28546557,61.42543258
2920,51.30589339,99.78296707
2921,66.67655552,35.23212516
2922,96.53687577,62.17127175
2923,35.03117472,10.9171775
2924,10.83786284,20.09530294
2925,9.025437933,18.52434403
2926,88.2096808,8.825036615
2927,94.81115527,42.65728938
2928,97.2690154,90.22548281
2929,40.65695664,93.46687727
2930,0.493827304,59.25683589
2931,89.73697534,0.267424556
2932,68.08233664,17.09274427
2933,54.73995331,9.096054042
2934,37.61575252,16.76776606
2935,89.72342917,72.80562207
2936,74.53902571,80.98662346
2937,26.20194699,61.7723994
2938,84.07064967,95.54368743
2939,84.6511027,13.77168991
2940,56.17624245,59.73973109
2941,50.87851772,84.37457174
2942,87.96476574,5.805007866
2943,55.8579259,78.3701587
2944,59.67349483,66.16570975
2945,55.39231963,70.41648136
2946,16.72232051,25.57563781
2947,57.20578077,83.60698381
2948,97.83407698,47.54911803
2949,22.3763709,9.175049952
2950,23.17229216,28.64529573
2951,88.29577277,90.84288724
2952,97.47299145,57.39356068
2953,1.601750697,1.994310024
2954,90.88294059,16.87329226
2955,11.9725191,1.61557161
2956,9.422465756,53.94676401
2957,79.1682545,1.471520748
2958,32.8431917,10.74949843
2959,30.35397288,11.57919797
2960,14.66756522,48.19366436
2961,43.63607075,53.04406556
2962,80.12954641,9.780778072
2963,5.395292096,60.83451859
2964,2.171806512,71.54027227
2965,60.27862212,15.11827552
2966,86.09167045,66.81485194
2967,16.81339306,7.243271549
2968,18.17499021,95.6205585
2969,23.90513746,63.94777028
2970,72.70037774,6.123413784
2971,57.34907595,90.06178201
2972,84.39438188,7.663881264
2973,37.19284806,47.17917108
2974,61.27781847,52.97570552
2975,72.65962814,15.36160227
2976,84.10582644,77.21994622
2977,41.69447327,35.42822575
2978,55.24663729,72.18560307
2979,76.09132562,21.47718667
2980,62.05142147,64.75229195
2981,37.39820079,36.30998858
2982,99.08818661,97.65096639
2983,11.6057209,52.64713043
2984,13.22806765,38.41373122
2985,47.79876389,77.44140823
2986,68.76997787,80.65442108
2987,0.13894694,78.42077516
2988,54.83254987,94.54399275
2989,33.66494993,7.682155527
2990,9.583838306,44.99836676
2991,36.39285873,88.6028711
2992,78.46700221,49.84623866
2993,13.54078307,38.3323696
2994,93.63422271,65.65876953
2995,64.07427121,27.57302475
2996,58.39395936,11.86672707
2997,54.78965139,81.76010215
2998,22.21227104,18.50471782
2999,76.04172265,27.71829187
3000,53.75781421,60.29093941
3001,60.52780654,39.80853997
3002,0.070010961,23.51324403
3003,21.7797058,44.14224596
3004,29.08059283,39.81043454
3005,11.18633375,57.81847847
3006,29.54075931,85.92307353
3007,64.13769771,56.4863672
3008,69.51216074,78.08421489
3009,37.61171829,56.38972872
3010,80.607534,38.60473481
3011,2.37112737,48.66768342
3012,70.82891291,5.714664567
3013,81.90621056,86.33452922
3014,46.45829835,79.63380988
3015,66.13687604,88.18640066
3016,34.81306001,28.47194624
3017,86.39795092,98.17095717
3018,72.24368976,45.90486735
3019,70.08269712,43.55585845
3020,22.84266216,39.19059185
3021,60.5375974,34.54109469
3022,89.39906089,47.4292989
3023,61.85775001,84.07103843
3024,80.86332898,41.38809466
3025,40.78934537,94.21032119
3026,84.09520153,44.81770398
3027,59.76890813,77.11715199
3028,38.4214316,15.69171249
3029,59.16014205,31.61982281
3030,28.71876629,76.73547766
3031,87.21548143,0.993002354
3032,51.59345206,66.44695751
3033,12.38151514,99.64020593
3034,73.55155502,64.34753286
3035,98.06696188,41.91720409
3036,25.95440881,62.49978414
3037,53.58295491,94.36807062
3038,48.00988252,73.28397155
3039,70.52106512,54.36620448
3040,74.09518066,77.49946991
3041,26.05370436,44.81170285
3042,76.39994392,50.37060522
3043,48.5200298,15.76518916
3044,16.03685391,13.81392927
3045,20.11892985,72.94249241
3046,1.513747728,1.837415883
3047,16.71252158,8.122403039
3048,45.61610034,47.31003316
3049,47.12436187,27.53431111
3050,27.60252431,30.85606755
3051,45.65600459,93.11322085
3052,82.48030319,78.76546393
3053,77.65503041,95.59531923
3054,38.53395514,96.90469266
3055,2.278458343,65.49204607
3056,50.65171229,90.40749201
3057,44.10648487,53.03165829
3058,20.499637,78.08484841
3059,55.17735945,94.63584251
3060,34.80573062,62.05927156
3061,87.25688317,2.017573886
3062,38.1400769,30.18308749
3063,94.13032242,48.10737469
3064,76.47893769,88.77846699
3065,56.29878418,57.86776582
3066,27.87719465,22.25599546
3067,10.88111519,31.38396407
3068,26.33296964,38.85240349
3069,91.27452451,34.7072303
3070,27.78350527,9.336175332
3071,15.96472089,42.7357307
3072,72.38563478,76.16770502
3073,37.73471486,41.99415237
3074,82.08725349,63.51325205
3075,4.377245885,58.4498595
3076,56.91426275,8.844674033
3077,8.461473029,61.51504166
3078,78.03722057,37.49348504
3079,60.60970464,52.10128522
3080,71.77058982,32.71474652
3081,92.68454355,14.60311983
3082,16.1378608,97.79760809
3083,44.95358245,51.70862819
3084,27.03812376,96.03974083
3085,4.624946711,95.13056487
3086,22.04498127,15.21395919
3087,97.56613253,23.13442273
3088,17.50611136,66.71631227
3089,16.87502464,12.05492678
3090,52.39412503,2.499789247
3091,23.79540846,69.22460181
3092,21.43890682,0.244347125
3093,7.899780197,27.54270702
3094,8.460405489,7.789592044
3095,25.78005588,33.2828513
3096,88.81788259,55.12736082
3097,91.81221258,60.39484968
3098,96.85217788,5.891265876
3099,52.18525176,83.13569486
3100,60.33135728,39.42701024
3101,64.40609438,95.68539175
3102,66.80544424,43.74994929
3103,96.45028997,28.18827299
